# LSST transmission (instrument+atmosphere)
#   wavelength[nm] Thoughput
955.100000 0.242230
955.200000 0.241144
955.300000 0.240058
955.400000 0.238972
955.500000 0.237886
955.600000 0.236737
955.700000 0.235588
955.800000 0.234440
955.900000 0.233293
956.000000 0.232146
956.100000 0.232266
956.200000 0.232384
956.300000 0.232502
956.400000 0.232619
956.500000 0.232736
956.600000 0.233165
956.700000 0.233593
956.800000 0.234020
956.900000 0.234446
957.000000 0.234870
957.100000 0.238511
957.200000 0.242144
957.300000 0.245771
957.400000 0.249390
957.500000 0.253002
957.600000 0.253134
957.700000 0.253266
957.800000 0.253397
957.900000 0.253528
958.000000 0.253658
958.100000 0.251660
958.200000 0.249665
958.300000 0.247673
958.400000 0.245683
958.500000 0.243697
958.600000 0.241898
958.700000 0.240101
958.800000 0.238307
958.900000 0.236516
959.000000 0.234727
959.100000 0.233338
959.200000 0.231952
959.300000 0.230567
959.400000 0.229184
959.500000 0.227802
959.600000 0.229530
959.700000 0.231253
959.800000 0.232971
959.900000 0.234685
960.000000 0.236395
960.100000 0.238049
960.200000 0.239699
960.300000 0.241344
960.400000 0.242985
960.500000 0.244623
960.600000 0.245652
960.700000 0.246679
960.800000 0.247703
960.900000 0.248724
961.000000 0.249742
961.100000 0.250766
961.200000 0.251787
961.300000 0.252805
961.400000 0.253821
961.500000 0.254834
961.600000 0.253336
961.700000 0.251840
961.800000 0.250346
961.900000 0.248855
962.000000 0.247365
962.100000 0.244827
962.200000 0.242293
962.300000 0.239762
962.400000 0.237235
962.500000 0.234712
962.600000 0.236457
962.700000 0.238198
962.800000 0.239935
962.900000 0.241668
963.000000 0.243397
963.100000 0.245109
963.200000 0.246817
963.300000 0.248521
963.400000 0.250222
963.500000 0.251919
963.600000 0.251031
963.700000 0.250146
963.800000 0.249261
963.900000 0.248378
964.000000 0.247497
964.100000 0.247251
964.200000 0.247005
964.300000 0.246759
964.400000 0.246513
964.500000 0.246266
964.600000 0.246889
964.700000 0.247509
964.800000 0.248127
964.900000 0.248741
965.000000 0.249352
965.100000 0.250554
965.200000 0.251752
965.300000 0.252947
965.400000 0.254138
965.500000 0.255325
965.600000 0.254040
965.700000 0.252756
965.800000 0.251474
965.900000 0.250193
966.000000 0.248913
966.100000 0.246647
966.200000 0.244385
966.300000 0.242128
966.400000 0.239875
966.500000 0.237627
966.600000 0.238394
966.700000 0.239159
966.800000 0.239923
966.900000 0.240684
967.000000 0.241443
967.100000 0.245045
967.200000 0.248639
967.300000 0.252225
967.400000 0.255804
967.500000 0.259375
967.600000 0.260409
967.700000 0.261440
967.800000 0.262468
967.900000 0.263494
968.000000 0.264516
968.100000 0.263134
968.200000 0.261754
968.300000 0.260376
968.400000 0.259000
968.500000 0.257627
968.600000 0.258034
968.700000 0.258439
968.800000 0.258842
968.900000 0.259243
969.000000 0.259642
969.100000 0.260084
969.200000 0.260524
969.300000 0.260963
969.400000 0.261399
969.500000 0.261834
969.600000 0.261003
969.700000 0.260173
969.800000 0.259344
969.900000 0.258515
970.000000 0.257687
970.100000 0.257208
970.200000 0.256729
970.300000 0.256250
970.400000 0.255771
970.500000 0.255292
970.600000 0.255683
970.700000 0.256073
970.800000 0.256460
970.900000 0.256847
971.000000 0.257231
971.100000 0.256361
971.200000 0.255493
971.300000 0.254626
971.400000 0.253760
971.500000 0.252895
971.600000 0.252354
971.700000 0.251813
971.800000 0.251273
971.900000 0.250732
972.000000 0.250192
972.100000 0.249747
972.200000 0.249303
972.300000 0.248858
972.400000 0.248414
972.500000 0.247969
972.600000 0.246995
972.700000 0.246022
972.800000 0.245051
972.900000 0.244082
973.000000 0.243115
973.100000 0.242398
973.200000 0.241683
973.300000 0.240969
973.400000 0.240256
973.500000 0.239544
973.600000 0.239096
973.700000 0.238647
973.800000 0.238199
973.900000 0.237752
974.000000 0.237305
974.100000 0.236585
974.200000 0.235865
974.300000 0.235147
974.400000 0.234430
974.500000 0.233714
974.600000 0.232998
974.700000 0.232284
974.800000 0.231571
974.900000 0.230858
975.000000 0.230147
975.100000 0.230047
975.200000 0.229945
975.300000 0.229844
975.400000 0.229742
975.500000 0.229639
975.600000 0.229127
975.700000 0.228615
975.800000 0.228104
975.900000 0.227593
976.000000 0.227083
976.100000 0.227287
976.200000 0.227489
976.300000 0.227690
976.400000 0.227889
976.500000 0.228087
976.600000 0.229192
976.700000 0.230292
976.800000 0.231390
976.900000 0.232483
977.000000 0.233573
977.100000 0.233917
977.200000 0.234260
977.300000 0.234601
977.400000 0.234941
977.500000 0.235279
977.600000 0.234470
977.700000 0.233662
977.800000 0.232856
977.900000 0.232051
978.000000 0.231247
978.100000 0.230719
978.200000 0.230192
978.300000 0.229665
978.400000 0.229138
978.500000 0.228611
978.600000 0.228281
978.700000 0.227952
978.800000 0.227622
978.900000 0.227291
979.000000 0.226961
979.100000 0.226468
979.200000 0.225976
979.300000 0.225484
979.400000 0.224993
979.500000 0.224503
979.600000 0.224547
979.700000 0.224590
979.800000 0.224633
979.900000 0.224675
980.000000 0.224716
980.100000 0.224745
980.200000 0.224774
980.300000 0.224801
980.400000 0.224828
980.500000 0.224853
980.600000 0.225740
980.700000 0.226623
980.800000 0.227503
980.900000 0.228379
981.000000 0.229252
981.100000 0.229343
981.200000 0.229433
981.300000 0.229522
981.400000 0.229609
981.500000 0.229695
981.600000 0.229166
981.700000 0.228637
981.800000 0.228108
981.900000 0.227580
982.000000 0.227052
982.100000 0.226384
982.200000 0.225718
982.300000 0.225053
982.400000 0.224389
982.500000 0.223726
982.600000 0.223345
982.700000 0.222963
982.800000 0.222582
982.900000 0.222201
983.000000 0.221820
983.100000 0.222145
983.200000 0.222467
983.300000 0.222788
983.400000 0.223107
983.500000 0.223424
983.600000 0.223510
983.700000 0.223596
983.800000 0.223680
983.900000 0.223763
984.000000 0.223844
984.100000 0.223352
984.200000 0.222861
984.300000 0.222368
984.400000 0.221876
984.500000 0.221382
984.600000 0.220843
984.700000 0.220303
984.800000 0.219763
984.900000 0.219223
985.000000 0.218681
985.100000 0.218597
985.200000 0.218511
985.300000 0.218423
985.400000 0.218333
985.500000 0.218242
985.600000 0.218283
985.700000 0.218322
985.800000 0.218358
985.900000 0.218393
986.000000 0.218426
986.100000 0.218154
986.200000 0.217883
986.300000 0.217611
986.400000 0.217339
986.500000 0.217067
986.600000 0.216620
986.700000 0.216173
986.800000 0.215727
986.900000 0.215281
987.000000 0.214835
987.100000 0.214446
987.200000 0.214056
987.300000 0.213667
987.400000 0.213278
987.500000 0.212890
987.600000 0.212675
987.700000 0.212459
987.800000 0.212244
987.900000 0.212028
988.000000 0.211812
988.100000 0.211661
988.200000 0.211509
988.300000 0.211357
988.400000 0.211203
988.500000 0.211049
988.600000 0.210724
988.700000 0.210398
988.800000 0.210072
988.900000 0.209746
989.000000 0.209419
989.100000 0.209018
989.200000 0.208618
989.300000 0.208217
989.400000 0.207818
989.500000 0.207419
989.600000 0.206978
989.700000 0.206539
989.800000 0.206100
989.900000 0.205662
990.000000 0.205225
990.100000 0.204931
990.200000 0.204639
990.300000 0.204346
990.400000 0.204054
990.500000 0.203763
990.600000 0.203513
990.700000 0.203264
990.800000 0.203014
990.900000 0.202765
991.000000 0.202515
991.100000 0.202209
991.200000 0.201904
991.300000 0.201597
991.400000 0.201291
991.500000 0.200985
991.600000 0.200718
991.700000 0.200452
991.800000 0.200185
991.900000 0.199918
992.000000 0.199651
992.100000 0.199292
992.200000 0.198933
992.300000 0.198573
992.400000 0.198214
992.500000 0.197855
992.600000 0.197497
992.700000 0.197138
992.800000 0.196779
992.900000 0.196421
993.000000 0.196063
993.100000 0.195777
993.200000 0.195491
993.300000 0.195205
993.400000 0.194919
993.500000 0.194632
993.600000 0.194385
993.700000 0.194137
993.800000 0.193888
993.900000 0.193640
994.000000 0.193391
994.100000 0.193082
994.200000 0.192772
994.300000 0.192463
994.400000 0.192155
994.500000 0.191846
994.600000 0.191539
994.700000 0.191231
994.800000 0.190925
994.900000 0.190618
995.000000 0.190312
995.100000 0.190005
995.200000 0.189699
995.300000 0.189393
995.400000 0.189087
995.500000 0.188781
995.600000 0.188476
995.700000 0.188171
995.800000 0.187866
995.900000 0.187562
996.000000 0.187257
996.100000 0.186936
996.200000 0.186614
996.300000 0.186292
996.400000 0.185970
996.500000 0.185648
996.600000 0.185325
996.700000 0.185003
996.800000 0.184680
996.900000 0.184357
997.000000 0.184034
997.100000 0.183718
997.200000 0.183403
997.300000 0.183088
997.400000 0.182773
997.500000 0.182458
997.600000 0.182143
997.700000 0.181829
997.800000 0.181514
997.900000 0.181200
998.000000 0.180886
998.100000 0.180581
998.200000 0.180277
998.300000 0.179973
998.400000 0.179668
998.500000 0.179364
998.600000 0.179060
998.700000 0.178755
998.800000 0.178451
998.900000 0.178147
999.000000 0.177843
999.100000 0.177524
999.200000 0.177204
999.300000 0.176885
999.400000 0.176565
999.500000 0.176244
999.600000 0.175923
999.700000 0.175602
999.800000 0.175280
999.900000 0.174958
1000.000000 0.174635
1000.100000 0.174372
1000.200000 0.174108
1000.300000 0.173844
1000.400000 0.173579
1000.500000 0.173314
1000.600000 0.172979
1000.700000 0.172643
1000.800000 0.172307
1000.900000 0.171971
1001.000000 0.171635
1001.100000 0.171259
1001.200000 0.170883
1001.300000 0.170508
1001.400000 0.170133
1001.500000 0.169758
1001.600000 0.169384
1001.700000 0.169009
1001.800000 0.168636
1001.900000 0.168262
1002.000000 0.167888
1002.100000 0.167611
1002.200000 0.167333
1002.300000 0.167056
1002.400000 0.166778
1002.500000 0.166500
1002.600000 0.166289
1002.700000 0.166078
1002.800000 0.165866
1002.900000 0.165654
1003.000000 0.165442
1003.100000 0.165123
1003.200000 0.164805
1003.300000 0.164486
1003.400000 0.164167
1003.500000 0.163849
1003.600000 0.163531
1003.700000 0.163212
1003.800000 0.162894
1003.900000 0.162576
1004.000000 0.162258
1004.100000 0.161955
1004.200000 0.161651
1004.300000 0.161347
1004.400000 0.161043
1004.500000 0.160739
1004.600000 0.160435
1004.700000 0.160130
1004.800000 0.159825
1004.900000 0.159519
1005.000000 0.159214
1005.100000 0.158899
1005.200000 0.158585
1005.300000 0.158270
1005.400000 0.157955
1005.500000 0.157639
1005.600000 0.157323
1005.700000 0.157006
1005.800000 0.156690
1005.900000 0.156373
1006.000000 0.156055
1006.100000 0.155758
1006.200000 0.155460
1006.300000 0.155162
1006.400000 0.154865
1006.500000 0.154567
1006.600000 0.154301
1006.700000 0.154034
1006.800000 0.153767
1006.900000 0.153501
1007.000000 0.153234
1007.100000 0.152915
1007.200000 0.152595
1007.300000 0.152276
1007.400000 0.151957
1007.500000 0.151638
1007.600000 0.151350
1007.700000 0.151062
1007.800000 0.150774
1007.900000 0.150486
1008.000000 0.150198
1008.100000 0.149850
1008.200000 0.149501
1008.300000 0.149153
1008.400000 0.148804
1008.500000 0.148456
1008.600000 0.148107
1008.700000 0.147758
1008.800000 0.147409
1008.900000 0.147060
1009.000000 0.146712
1009.100000 0.146374
1009.200000 0.146037
1009.300000 0.145701
1009.400000 0.145365
1009.500000 0.145030
1009.600000 0.144754
1009.700000 0.144479
1009.800000 0.144205
1009.900000 0.143931
1010.000000 0.143658
1010.100000 0.143444
1010.200000 0.143230
1010.300000 0.143016
1010.400000 0.142803
1010.500000 0.142590
1010.600000 0.142349
1010.700000 0.142108
1010.800000 0.141867
1010.900000 0.141627
1011.000000 0.141386
1011.100000 0.141094
1011.200000 0.140802
1011.300000 0.140510
1011.400000 0.140218
1011.500000 0.139926
1011.600000 0.139604
1011.700000 0.139283
1011.800000 0.138961
1011.900000 0.138640
1012.000000 0.138319
1012.100000 0.138033
1012.200000 0.137747
1012.300000 0.137460
1012.400000 0.137174
1012.500000 0.136888
1012.600000 0.136630
1012.700000 0.136372
1012.800000 0.136113
1012.900000 0.135855
1013.000000 0.135596
1013.100000 0.135320
1013.200000 0.135043
1013.300000 0.134766
1013.400000 0.134489
1013.500000 0.134212
1013.600000 0.133936
1013.700000 0.133659
1013.800000 0.133382
1013.900000 0.133105
1014.000000 0.132828
1014.100000 0.132539
1014.200000 0.132250
1014.300000 0.131960
1014.400000 0.131670
1014.500000 0.131380
1014.600000 0.131089
1014.700000 0.130798
1014.800000 0.130507
1014.900000 0.130216
1015.000000 0.129924
1015.100000 0.129655
1015.200000 0.129386
1015.300000 0.129117
1015.400000 0.128847
1015.500000 0.128577
1015.600000 0.128307
1015.700000 0.128036
1015.800000 0.127766
1015.900000 0.127495
1016.000000 0.127224
1016.100000 0.126943
1016.200000 0.126661
1016.300000 0.126380
1016.400000 0.126098
1016.500000 0.125817
1016.600000 0.125536
1016.700000 0.125255
1016.800000 0.124973
1016.900000 0.124692
1017.000000 0.124411
1017.100000 0.124124
1017.200000 0.123838
1017.300000 0.123551
1017.400000 0.123264
1017.500000 0.122978
1017.600000 0.122691
1017.700000 0.122404
1017.800000 0.122118
1017.900000 0.121831
1018.000000 0.121545
1018.100000 0.121272
1018.200000 0.120999
1018.300000 0.120727
1018.400000 0.120454
1018.500000 0.120181
1018.600000 0.119884
1018.700000 0.119587
1018.800000 0.119290
1018.900000 0.118994
1019.000000 0.118697
1019.100000 0.118441
1019.200000 0.118185
1019.300000 0.117928
1019.400000 0.117672
1019.500000 0.117416
1019.600000 0.117183
1019.700000 0.116950
1019.800000 0.116716
1019.900000 0.116483
1020.000000 0.116250
1020.100000 0.115975
